Xu Xiaoming ,1974,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"1,632","4,896","6,005",Premium
Li Dongming ,1968,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,N/A,N/A,"1,876",Premium
Li Dongming ,1968,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,N/A,N/A,938,Premium
Ning Fayou ,1978,,A set of Famille-rose plaques,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,N/A,N/A,375,Premium
Ning Fayou ,1978,,A Famille-rose wall hanging,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,N/A,N/A,750,Premium
Wang Qin ,1966,,A Famille-rose wall hanging,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,N/A,N/A,"1,876",Premium
Zhou Xiaojuan ,1987,,A Gucai plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"4,896","8,160","6,568",Premium
Xu Ziyin ,1940,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"8,160","9,792",N/A,Bought In
He Shushui ,1940,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"4,896","8,160","5,630",Premium
Lai Dequan ,1955,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"6,528","8,160","9,384",Premium
Tu Yibao ,1957,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,N/A,N/A,"1,126",Premium
Liu Ping ,1944,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"13,056","16,320",N/A,Bought In
Wang Guiying ,1931,2012,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"24,480","32,640",N/A,Bought In
Li Jun ,1940,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"195,840","326,400",N/A,Bought In
Zhang Songmao ,1934,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"228,480","326,400",N/A,Bought In
Zhang Songmao ,1934,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"146,880","326,400",N/A,Bought In
Liu Yingrui ,1974,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"9,792","13,056","18,392",Premium
Zhao Lantao ,1978,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"6,528","9,792","11,260",Premium
Zhan Wei ,1974,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"8,160","13,056","22,521",Premium
Cheng Zhengxi ,1964,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"3,264","8,160","7,507",Premium
Wang Shoulin ,1942,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"24,480","32,640",N/A,Bought In
Zeng Sheng ,1970,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"4,896","8,160","11,636",Premium
Zhang Jinghui ,1963,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"4,896","9,792","5,630",Premium
Yang Shiming ,1947,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"13,056","16,320","15,014",Premium
Yao Lihua ,1967,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"8,160","13,056",N/A,Bought In
Yao Lihua ,1967,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"9,792","16,320",N/A,Bought In
Ying Weiping ,1958,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"16,320","32,640","18,768",Premium
Ying Weiping ,1958,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"16,320","32,640","24,398",Premium
Gong Xunming ,1957,,A Xincai plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"9,792","16,320",N/A,Bought In
Wu Yefan ,1953,,[Untitled],N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"6,528","9,792","10,322",Premium
Jomed 20th C,N/A,N/A,Spirit of the people,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"4,896","8,160","5,630",Premium
Cheng Yuanzhang ,1938,2010,A Gucai plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"24,480","32,640",N/A,Bought In
You Yi ,1933,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"8,160","13,056",N/A,Bought In
Jiang Han ,1935,2014,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"8,160","13,056","9,384",Premium
Peng Zhenfu ,1935,,A Famille-rose plaque,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"19,584","32,640",N/A,Bought In
Wang Pingsun ,1931,2011,A set of famille-rose plaques,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"9,792","13,056",N/A,Bought In
Wang Jiawang ,1963,,A Famille-rose wall hanging,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,N/A,N/A,"1,126",Premium
Wang Dafan ,1888,1961,Famille-rose wall hangings,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"16,320","130,560",N/A,Bought In
Pan Taoyu ,1887,1926,Famille-rose plaques,N/A,Sculpture,20141122,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Modern and Contemporary Ceramics,"32,640","225,216",N/A,Bought In
Ren Guanghui 20th/21st C,N/A,N/A,Ink Scenery,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"32,660","48,990",N/A,Bought In
Zhuang Ziping 20th/21st C,N/A,N/A,The Golden Years,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"32,660","48,990","37,559",Premium
Hao Liang ,1982,,Till Growing Mushroom,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"5,878","8,165","6,760",Premium
Jiang Jie ,1963,,This Is Not A Pipe,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"19,596","32,660","22,535",Premium
Shao Fan ,1964,,Circle,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"21,229","32,660","24,413",Premium
Shi Jianmin ,1962,,Star (Set of Four),N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"22,862","32,660","26,291",Premium
Yang Fan ,1971,,Sui Yuan Jia,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"9,471","13,064","10,892",Premium
Yang Fan ,1971,,Sui Yuan Zhun,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"9,471","13,064","10,892",Premium
Choe Youngkeun 20th C,N/A,N/A,Light Heaven and Earth Open,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"26,128","35,926",N/A,Bought In
Fang Zhaohua ,1946,,Two Bows Boat,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Inspiration: Art and Design,"5,225","6,858",N/A,Bought In
Wang Hao ,1976,,Silence no.36,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"1,633","2,449","3,380",Premium
Ding Hao ,1987,,Pavilion,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"9,798","13,064",N/A,Bought In
Mu Boyan ,1976,,Fatty series: Untitled no.4,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"14,697","24,495","16,901",Premium
Liang Shuo ,1976,,Stylish Farmer--Wang Fujin,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"13,064","19,596","15,023",Premium
Zhang Wei ,1968,,Mountain,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"9,798","16,330",N/A,Bought In
Sun Peng ,1983,,Reach the Clounds,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"9,798","13,064","11,267",Premium
Zhang Xiaoman ,1982,,Praise,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"9,798","13,064","11,643",Premium
Chen Jinqing ,1983,,Serve the people series no.1,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"29,394","40,825","34,742",Premium
Tang Yin ,1981,,Yuan Yuan Super no.3,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"16,330","29,394","18,779",Premium
Gao Feng ,1972,,Drinking on the running spring,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"3,266","6,532","10,892",Premium
Zhang Wei ,1971,,Jump,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"6,532","9,798",N/A,Bought In
Shi Liren ,1955,,Iron Rhinoceros,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"32,660","45,724","37,559",Premium
Xiao Li ,1963,,Between Heaven and Earth,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"24,495","35,926","28,169",Premium
Wang Peng ,1971,,A person at prayer,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"16,330","24,495",N/A,Bought In
Yu Gao ,1971,,Sacred Gesture No.1 &  no.2 (Two Works),N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"11,431","14,697",N/A,Bought In
Lei Yunrui ,1978,,Paradise,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Deploitation: The Diversified Exploration of Chinese Oil Painting,"11,431","14,697","13,145",Premium
Cao Yun ,1986,,Lost?,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Heritage: Chinese Academic Oil Painting and Sculpture,"8,165","13,064","13,145",Premium
Guo Xumeng ,1984,,Enter your world (Set of 2 Works),N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Heritage: Chinese Academic Oil Painting and Sculpture,"7,348","8,981","8,450",Premium
Zhang Ruoyu ,1978,,Forest,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Heritage: Chinese Academic Oil Painting and Sculpture,"11,431","14,697","16,525",Premium
Pan Gengdi ,1970,,Fragile,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Heritage: Chinese Academic Oil Painting and Sculpture,"9,798","13,064","15,023",Premium
Hong Tao ,1966,,Sketch of Long March,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Heritage: Chinese Academic Oil Painting and Sculpture,"163,300","244,950","206,574",Premium
Han Meilin ,1936,,Phoenix,N/A,Sculpture,20141120,China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Heritage: Chinese Academic Oil Painting and Sculpture,"40,825","57,155","46,948",Premium
Zhou Guozhen ,1931,,A Horse,N/A,Sculpture,20140520,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Modern and Contemporary Ceramics Art,"16,020","24,030","18,423",Premium
Zhao Lantao ,1978,,Lotus,N/A,Sculpture,20140520,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Modern and Contemporary Ceramics Art,"6,408","8,010","14,738",Premium
Cao Yun ,1986,,Lost,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"8,019","12,831","14,756",Premium
Yan Shilin ,1982,,Angle,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"19,248","28,871","22,135",Premium
Jin Nv ,1984,,Yi-Lan,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"16,039","24,059",N/A,Bought In
Wang Liwei ,,1983,Emptiness,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"12,831","16,039","14,756",Premium
Li Xinyu ,1988,,The Moment,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"11,228","19,248","12,912",Premium
Li Sui ,1978,,Youth and Vertical,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"16,039","24,059",N/A,Bought In
Liang Jingjing ,1977,,Blessing,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"4,812","8,019","5,533",Premium
Mou Boyan ,1976,,Dot,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"14,435","24,059","20,290",Premium
Chen Zhiguang ,1963,,Chinese Lions (One Pair),N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"561,400","882,199","1,032,975",Premium
Dong Boquan ,1983,,Dream,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"12,831","24,059","14,756",Premium
Zhang Ruoyu ,1978,,Breath in the Rain,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"9,624","12,831","18,446",Premium
Han Meilin ,1936,,Horse,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"40,100","56,139","73,784",Premium
Sun Jiabo ,1940,,Mr. Lu Xun,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"56,139","72,180","83,007",Premium
Zhong Zhiyuan ,1954,,Melancholy Girl,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"32,079","40,100",N/A,Bought In
Sun Peng ,1983,,Golden Trip,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"9,624","12,831","11,067",Premium
Zhang Xiaoman ,1982,,Morality,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"9,624","12,831","11,067",Premium
Tang Yin ,1981,,Creature-House,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"16,039","28,871","18,446",Premium
Wang Peng ,1971,,Waiting,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"12,831","19,248",N/A,Bought In
Han Na ,1986,,Hearing (Two Pieces),N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"8,019","12,831",N/A,Bought In
Ding Hao ,1987,,Philosophy of Shanshui No.1 & No.10 (Two Pieces),N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"4,812","8,019","5,533",Premium
Liang Shou ,1976,,Stylish Farmer-Wang Fuyuan,N/A,Sculpture,20140517,China Guardian  Beijing,China Guardian 2014 Spring Auctions - Chinese Oil Painting and Sculpture,"12,831","19,248","15,125",Premium
Su Qinghe ,1941,,Maitreya Buddha,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Modern and Contemporary Ceramic Art,"6,564","8,205",N/A,Bought In
Zhou Guozhen ,1931,,Persian Cat,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Modern and Contemporary Ceramic Art,"1,969","3,282","6,038",Premium
Liu Yuanchang ,1939,,Warrior,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Modern and Contemporary Ceramic Art,"2,953","3,282",N/A,Bought In
Chen Yungui ,1971,,Drifting Fragrance Serial 5,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Modern and Contemporary Ceramic Art,"4,102","4,923",N/A,Bought In
Zhao Lantao ,1978,,Clear Your Heart,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Modern and Contemporary Ceramic Art,"4,923","6,564","11,700",Premium
Liu Yingrui ,1974,,Betreen Hills and Waters Serial 5,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Modern and Contemporary Ceramic Art,"6,564","8,205","17,927",Premium
Xie Mingjuan ,1971,,A Violin,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Modern and Contemporary Ceramic Art,"14,769","16,410","37,743",Premium
Xu Xiutang ,1937,,A Figure,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - 400 Years of Yixing Purple Clay Stonewares,"8,205","13,128","41,517",Premium
Jiang Rong ,1919,2008,A Set of Small Nuts,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - 400 Years of Yixing Purple Clay Stonewares,"196,920","246,150","226,458",Premium
Jiang Rong ,1919,2008,A Set of Nuts,N/A,Sculpture,20131119,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - 400 Years of Yixing Purple Clay Stonewares,"3,282","4,923","3,774",Premium
Georges Braque ,1882,1963,Areion,1962,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Inspiration: Art and Design,"180,510","246,150",N/A,Bought In
Georges Braque ,1882,1963,Blue Doves,1963,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Inspiration: Art and Design,"361,020","492,300",N/A,Bought In
Pablo Picasso ,1881,1973,Water Pitcher,1969,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Inspiration: Art and Design,"10,666","13,128","16,606",Premium
Man Ray ,1890,1976,Hermaphrodite,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Inspiration: Art and Design,"13,948","16,410","16,040",Premium
Ai Weiwei ,1957,,Swatter,2007,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Inspiration: Art and Design,"10,666","13,128","13,210",Premium
Park Gang Yong 21st C,N/A,N/A,Baru 25 Hahb,2010,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Inspiration: Art and Design,"4,923","6,564","9,813",Premium
Emiko Inoue ,1970,,Sound of Rain,2000,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Inspiration: Art and Design,"1,312","1,641","2,264",Premium
Xiang Jing ,1968,,Young Lady,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"16,410","24,615","28,307",Premium
Xiang Jing ,1968,,Waltz No.2,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"16,410","24,615","24,532",Premium
Xie Ke ,1955,,Diary of The 80'S,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"9,846","13,128","13,210",Premium
Chen Lianfu ,1956,,Napping,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"4,923","8,205","11,322",Premium
Shen Hongbiao ,1968,,Blue Horse,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"36,102","45,948","56,614",Premium
Zhang Feng ,1965,,Morning Mist,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"13,128","16,410","15,097",Premium
Dong Boquan ,1983,,Lost Dear,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"13,128","24,615","15,474",Premium
Pan Gengdi ,1970,,Lakeside,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"9,846","13,128","13,587",Premium
Xiao Li ,1963,,Girl on the Horse,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"29,538","36,102","79,260",Premium
Cai Zhisong ,1972,,Past KindomˇWind,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"41,025","57,435","84,921",Premium
Xia Xiao Wan ,1959,,Hand,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"131,280","196,920","150,972",Premium
Hong Tao ,1966,,Chiang Kai-she,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"9,846","16,410","11,322",Premium
Liang Shuo ,1976,,Eldest Brother Wang Fuguo,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"13,128","19,692","113,229",Premium
Shang Xiaofeng ,1961,,The Spartan,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"16,410","19,692",N/A,Bought In
Wu Tong ,1973,,Mu Guiying,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"82,050","131,280","94,357",Premium
Gao Feng ,1972,,"Scholar, Buddah and Taoist Figures",N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"6,564","9,846","20,758",Premium
Shang Changhong ,1969,,Fragrance,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"9,846","13,128",N/A,Bought In
Han Na ,1966,,The Direction of the Sea,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"5,743","7,384","6,605",Premium
Tang Yin ,1981,,Yuan Yuan Super No.2,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"16,410","24,615","18,871",Premium
Xu Hongfei ,1963,,Scatting Flower,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"16,410","24,615",N/A,Bought In
Sun Peng ,1983,,Yue Hui Zhuo,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"9,846","13,128","15,097",Premium
Zhang Xiaoman ,1982,,Manner and Clothes,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"9,846","13,128","11,700",Premium
Cao Hui ,1968,,Pure Wool No.2,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"13,128","19,692",N/A,Bought In
Du Peng ,1984,,Dream of the Current and Previous Lives,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"6,564","9,846","13,587",Premium
Zhang Ruoyu ,1978,,Flower Bud,N/A,Sculpture,20131116,China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Chinese Oil Painting and Sculpture,"8,205","13,128","17,361",Premium
Qian Shaowu ,1928,,Hua Yanjun,1993,Sculpture,20130510,China Guardian  Beijing,China Guardian 2013 Spring Auctions - Chinese Oil Painting and Sculpture,"13,016","19,524",N/A,Bought In
Li Xiangqun ,1961,,Woman In The Studio,2004,Sculpture,20130510,China Guardian  Beijing,China Guardian 2013 Spring Auctions - Chinese Oil Painting and Sculpture,"19,524","24,405",N/A,Bought In
Zeng Chenggang ,1960,,Tale Of Waterlily,2012,Sculpture,20130510,China Guardian  Beijing,China Guardian 2013 Spring Auctions - Chinese Oil Painting and Sculpture,"29,286","35,794",N/A,Bought In
